t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
2.35  -4.0029079037735033e-16  1.2106514121384286e-16  3.389735382142128e-16  2.2204735848738615e-16
2.36  -6.485770586431927e-16  -8.133947061812846e-17  -6.207862444045716e-16  -2.1372587701260224e-16
2.37  2.7088893916374645e-16  -2.707504963867491e-16  -5.559990197596823e-16  3.069532793493751e-16
2.38  6.653046006011533e-16  2.2697637138176527e-16  -1.4296726715080988e-15  4.544771144366852e-16
2.39  -7.983038219250183e-16  -4.746344424351521e-16  3.411981378045808e-16  1.2982679394175992e-16
2.4  1.902966853688638e-16  -4.91460428628904e-16  1.1578411225630628e-16  2.6660881917278864e-16
2.41  1.256787521758647e-16  7.175030229848188e-16  -8.254684896331448e-17  -3.632260427148174e-16
2.42  7.777715169202716e-17  -2.8592842556399446e-16  -4.192517455467552e-16  -3.1433904316951347e-16
2.43  -1.5367932136175964e-17  -7.155025021010594e-16  -2.5576064023986797e-16  3.714930145068782e-16
2.44  1.9399877547671828e-17  -3.868041833181794e-16  4.937964040310192e-16  9.240649988302048e-16
2.45  1.0593118192202204e-16  3.126934469289478e-16  -1.2337055005181857e-15  -6.59343986810215e-16
2.46  -4.483559089452951e-16  -1.1220380179042788e-16  -8.39133189471319e-16  6.859152222732236e-18
2.47  -1.1858459509732505e-15  1.1074715730056528e-16  -1.8012847554727783e-16  -7.33991223579933e-18
2.48  -1.1617445226927079e-15  -5.202630552503891e-16  7.068040097529331e-16  3.9334169575984925e-16
2.49  7.447418183753495e-16  2.932612561695855e-16  -2.0776737109498664e-16  8.55466341877463e-16
2.5  -2.079928793408704e-16  4.729438251009343e-16  1.3083261216787997e-16  3.1899146059277046e-16
2.5100000000000002  -6.485174607398154e-16  -5.644786410692598e-16  -3.7073495774642605e-16  1.3282851952953842e-16
2.52  -1.0537564885439109e-16  -9.512635774171965e-17  3.197776398104714e-16  2.161671810214971e-16
2.5300000000000002  5.014695661684249e-16  -6.076945761971008e-17  1.5389281628433454e-16  3.888227772681245e-16
2.54  5.994202971061931e-16  7.598773773008971e-17  2.255218362993717e-16  8.710768725629569e-17
2.5500000000000003  2.7270704738508406e-16  4.4128725004417944e-16  5.506638288098563e-16  5.17886608181708e-16
2.56  -3.7740655779737643e-16  6.221750056104345e-16  7.726635090411705e-16  3.3909995931233756e-16
2.57  6.76414042452072e-17  -5.611343145776326e-16  -1.0498043640188618e-15  9.540483044639685e-16
2.58  -2.9040288896516227e-16  1.702111270569293e-17  -9.684328375479692e-17  -3.286919618581203e-16
2.59  2.1902690520444596e-17  2.656667303514402e-16  -6.689019707114147e-16  -3.2494908726224507e-16
2.6  -2.8731363928078157e-16  5.374070222679369e-18  7.664785646496673e-16  1.811123286379554e-16
